stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
AL,0168736,Scottsboro,incorporated,25,A,15578,"Scottsboro, AL",0,45,2,0.008,Scottsboro city
AL,0133448,Hartselle,incorporated,25,A,15455,"Hartselle, AL",0,46,2,0.008,Hartselle city
AL,0132272,Gulf Shores,incorporated,25,A,15014,"Gulf Shores, AL",0,47,2,0.008,Gulf Shores city
AL,0114104,Chelsea,incorporated,25,A,14982,"Chelsea, AL",0,48,2,0.008,Chelsea city
AL,0127616,Fort Payne,incorporated,25,A,14877,"Fort Payne, AL",0,49,1,0.004,Fort Payne city
AL,0101132,Alexander City,incorporated,25,A,14843,"Alexander City, AL",0,50,1,0.004,Alexander City city
AL,0138416,Jasper,incorporated,25,A,14572,"Jasper, AL",0,51,1,0.004,Jasper city
AL,0138272,Jacksonville,incorporated,25,A,14385,"Jacksonville, AL",0,52,0,0,Jacksonville city
AL,0157648,Ozark,incorporated,25,A,14368,"Ozark, AL",0,53,0,0,Ozark city
AL,0137864,Irondale,incorporated,25,A,13497,"Irondale, AL",0,54,0,0,Irondale city
AL,0151096,Moody,incorporated,25,A,13170,"Moody, AL",0,55,0,0,Moody city
AL,0158896,Pell City,incorporated,25,A,12939,"Pell City, AL",0,56,0,0,Pell City city
AL,0124568,Eufaula,incorporated,25,A,12882,"Eufaula, AL",0,57,0,0,Eufaula city
AL,0174352,Sylacauga,incorporated,25,A,12578,"Sylacauga, AL",0,58,0,0,Sylacauga city
AL,0141968,Leeds,incorporated,25,A,12324,"Leeds, AL",0,59,0,0,Leeds city
AL,0167056,Russellville,incorporated,25,A,10855,"Russellville, AL",0,60,0,0,Russellville city
AL,0178204,Valley,incorporated,25,A,10529,"Valley, AL",0,61,0,0,Valley city
AL,0115256,Clay,incorporated,25,A,10291,"Clay, AL",0,62,0,0,Clay city
AL,0163288,Rainbow City,incorporated,25,A,10191,"Rainbow City, AL",0,63,0,0,Rainbow City city
AL,0107912,Boaz,incorporated,25,A,10107,"Boaz, AL",0,64,0,0,Boaz city
AL,0171976,Spanish Fort,incorporated,25,A,10049,"Spanish Fort, AL",0,65,0,0,Spanish Fort city
AL,0125120,Fairfield,incorporated,25,A,10000,"Fairfield, AL",0,66,0,0,Fairfield city
AL,0128552,Fultondale,incorporated,25,A,9876,"Fultondale, AL",0,67,0,0,Fultondale city
AL,0161008,Pleasant Grove,incorporated,25,A,9544,"Pleasant Grove, AL",0,68,0,0,Pleasant Grove city
AL,0159760,Pike Road,incorporated,25,A,9439,"Pike Road, AL",0,69,0,0,Pike Road city
AL,0171832,Southside,incorporated,25,A,9426,"Southside, AL",0,70,0,0,Southside city
AL,0169648,Sheffield,incorporated,25,A,9403,"Sheffield, AL",0,71,0,0,Sheffield city
AL,0177304,Tuskegee,incorporated,25,A,9395,"Tuskegee, AL",0,72,0,0,Tuskegee city
AL,0177280,Tuscumbia,incorporated,25,A,9054,"Tuscumbia, AL",0,73,0,0,Tuscumbia city
AL,0101708,Andalusia,incorporated,25,A,8805,"Andalusia, AL",0,74,0,0,Andalusia city
AL,0115136,Clanton,incorporated,25,A,8768,"Clanton, AL",0,75,0,0,Clanton city
AL,0132416,Guntersville,incorporated,25,A,8553,"Guntersville, AL",0,76,0,0,Guntersville city
AL,0102116,Arab,incorporated,25,A,8461,"Arab, AL",0,77,0,0,Arab city
AL,0103004,Atmore,incorporated,25,A,8391,"Atmore, AL",0,78,0,0,Atmore city
AL,0104660,Bay Minette,incorporated,25,A,8107,"Bay Minette, AL",0,79,0,0,Bay Minette city
AL,0157144,Orange Beach,incorporated,25,A,8095,"Orange Beach, AL",0,80,0,0,Orange Beach city
AL,0131912,Greenville,incorporated,25,A,7374,"Greenville, AL",0,81,0,0,Greenville city
AL,0150312,Montevallo,incorporated,25,A,7229,"Montevallo, AL",0,82,0,0,Montevallo city
AL,0181720,Wetumpka,incorporated,25,A,7220,"Wetumpka, AL",0,83,0,0,Wetumpka city
AL,0160648,Pinson,incorporated,25,A,7215,"Pinson, AL",0,84,0,0,Pinson city
AL,0120296,Demopolis,incorporated,25,A,7162,"Demopolis, AL",0,85,0,0,Demopolis city
AL,0132848,Hamilton,incorporated,25,A,7042,"Hamilton, AL",0,86,0,0,Hamilton city
AL,0141296,Lanett,incorporated,25,A,6970,"Lanett, AL",0,87,0,0,Lanett city
AL,0157000,Oneonta,incorporated,25,A,6938,"Oneonta, AL",0,88,0,0,Oneonta city
AL,0143120,Lincoln,incorporated,25,A,6845,"Lincoln, AL",0,89,0,0,Lincoln city
AL,0157120,Opp,incorporated,25,A,6771,"Opp, AL",0,90,0,0,Opp city
AL,0168352,Satsuma,incorporated,25,A,6749,"Satsuma, AL",0,91,0,0,Satsuma city
AL,0165208,Robertsdale,incorporated,25,A,6708,"Robertsdale, AL",0,92,0,0,Robertsdale city
AL,0114392,Chickasaw,incorporated,25,A,6457,"Chickasaw, AL",0,93,0,0,Chickasaw city
AL,0174976,Tarrant,incorporated,25,A,6124,"Tarrant, AL",0,94,0,0,Tarrant city
AL,0150192,Monroeville,incorporated,25,A,5951,"Monroeville, AL",0,95,0,0,Monroeville city
AL,0103028,Attalla,incorporated,25,A,5827,"Attalla, AL",0,96,0,0,Attalla city
AL,0163336,Rainsville,incorporated,25,A,5505,"Rainsville, AL",0,97,0,0,Rainsville city
AL,0171190,Smiths Station,incorporated,25,A,5384,"Smiths Station, AL",0,98,0,0,Smiths Station city
AL,0129992,Glencoe,incorporated,25,A,5372,"Glencoe, AL",0,99,0,0,Glencoe city
AL,0165040,Roanoke,incorporated,25,A,5311,"Roanoke, AL",0,100,0,0,Roanoke city
AL,0109208,Brewton,incorporated,25,A,5276,"Brewton, AL",0,101,0,0,Brewton city
AL,0148376,Midfield,incorporated,25,A,5211,"Midfield, AL",0,102,0,0,Midfield city
AL,0146696,Margaret,incorporated,25,A,5106,"Margaret, AL",0,103,0,0,Margaret city
AL,0133856,Headland,incorporated,25,A,4973,"Headland, AL",0,104,0,0,Headland city
AL,0156400,Odenville,incorporated,25,A,4969,"Odenville, AL",0,105,0,0,Odenville city
AL,0169240,Semmes,incorporated,25,A,4941,"Semmes, AL",0,106,0,0,Semmes city
AL,0119360,Daleville,incorporated,25,A,4866,"Daleville, AL",0,107,0,0,Daleville city
AL,0182992,Winfield,incorporated,25,A,4845,"Winfield, AL",0,108,0,0,Winfield city
AL,0159640,Piedmont,incorporated,25,A,4787,"Piedmont, AL",0,109,0,0,Piedmont city
AL,0172600,Springville,incorporated,25,A,4786,"Springville, AL",0,110,0,0,Springville city
AL,0174688,Tallassee,incorporated,25,A,4763,"Tallassee, AL",0,111,0,0,Tallassee city
AL,0114464,Childersburg,incorporated,25,A,4754,"Childersburg, AL",0,112,0,0,Childersburg city
AL,0138152,Jackson,incorporated,25,A,4748,"Jackson, AL",0,113,0,0,Jackson city
AL,0116768,Columbiana,incorporated,25,A,4462,"Columbiana, AL",0,114,0,0,Columbiana city
AL,0135392,Hokes Bluff,incorporated,25,A,4446,"Hokes Bluff, AL",0,115,0,0,Hokes Bluff city
AL,0102320,Argo,incorporated,25,A,4368,"Argo, AL",0,116,0,0,Argo city
AL,0100460,Adamsville,incorporated,25,A,4366,"Adamsville, AL",0,117,0,0,Adamsville city
AL,0132704,Haleyville,incorporated,25,A,4361,"Haleyville, AL",0,118,0,0,Haleyville city
AL,0125840,Fayette,incorporated,25,A,4285,"Fayette, AL",0,119,0,0,Fayette city
AL,0129464,Geneva,incorporated,25,A,4245,"Geneva, AL",0,120,0,0,Geneva city
AL,0178232,Valley Grande,incorporated,25,A,4190,"Valley Grande, AL",0,121,0,0,Valley Grande city
AL,0115064,Citronelle,incorporated,25,A,3946,"Citronelle, AL",0,122,0,0,Citronelle city
